start_date,station_na,charging_t,energy_kwh,address_1,address_2,city,state_prov,zip_postal,fee,model_numb,latitude,longitude,location
2022-04-27T21:13:53Z,TOWN OF CARY / DT DECK P4,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-04-27T21:11:54Z,TOWN OF CARY / DT DECK P4,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-04-27T19:27:51Z,TOWN OF CARY / TOWN HALL-PWH,1:34:15,7.677,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-27T19:40:50Z,TOWN OF CARY / BOND PARK BH,1:00:12,3.519,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-27T18:32:33Z,TOWN OF CARY / DT DECK P2 (2),1:15:20,7.566,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-26T20:03:54Z,TOWN OF CARY / TOWN HALL-PWH,0:58:21,6.012,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-26T13:56:37Z,TOWN OF CARY / BOND PARK BH,0:00:00,0,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-25T16:09:12Z,TOWN OF CARY / DT DECK P2 (2),3:12:53,18.766,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-25T16:01:21Z,TOWN OF CARY / BOND PARK BH,2:55:36,21.169,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-25T14:46:41Z,TOWN OF CARY / TOWN HALL-PWH,1:37:50,8.83,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-25T01:28:37Z,TOWN OF CARY / DT DECK P2 (2),0:46:44,2.38,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-24T20:16:36Z,TOWN OF CARY / DT DECK P2 (2),2:12:15,13.763,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-24T19:54:57Z,TOWN OF CARY / DT DECK P2 (1),1:48:30,5.749,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-04-24T17:20:17Z,TOWN OF CARY / BOND PARK BH,1:38:04,11.951,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-22T01:01:31Z,TOWN OF CARY / DT DECK P2 (2),0:55:18,5.699,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-21T17:12:17Z,TOWN OF CARY / TOWN HALL-PWH,2:51:03,13.795,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-21T13:16:50Z,TOWN OF CARY / TOWN HALL-PWH,1:32:32,9.448,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-20T22:25:34Z,TOWN OF CARY / DT DECK P4,2:38:35,16.245,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-04-20T18:56:19Z,TOWN OF CARY / BOND PARK BH,1:21:24,7.929,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-20T12:23:24Z,TOWN OF CARY / TOWN HALL-PWH,5:40:18,30.262,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-19T18:50:12Z,TOWN OF CARY / BOND PARK BH,0:59:06,6.366,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-19T12:03:19Z,TOWN OF CARY / TOWN HALL-PWH,4:17:26,9.127,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-18T14:21:46Z,TOWN OF CARY / TOWN HALL-PWH,1:34:25,5.133,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-17T23:00:20Z,TOWN OF CARY / DT DECK P2 (2),1:30:07,8.951,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-17T13:34:47Z,TOWN OF CARY / BOND PARK BH,0:57:42,6.709,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-16T23:05:42Z,TOWN OF CARY / DT DECK P2 (2),0:53:32,2.927,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-16T20:19:14Z,TOWN OF CARY / BOND PARK BH,1:19:13,4.632,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-16T14:55:43Z,TOWN OF CARY / TOWN HALL-PWH,5:03:13,31.231,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-15T20:25:18Z,TOWN OF CARY / TOWN HALL-PWH,4:39:13,28.502,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-15T15:28:07Z,TOWN OF CARY / BOND PARK BH,0:41:50,4.496,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-14T22:56:41Z,TOWN OF CARY / TOWN HALL-PWH,2:15:10,13.459,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-14T22:47:10Z,TOWN OF CARY / DT DECK P2 (2),1:09:42,7.158,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-14T13:28:25Z,TOWN OF CARY / DT DECK P2 (1),10:17:29,60.121,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-04-14T22:17:32Z,TOWN OF CARY / TOWN HALL-PWH,1:09:39,6.868,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-14T21:58:39Z,TOWN OF CARY / DT DECK P2 (2),1:04:05,6.601,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-14T11:43:25Z,TOWN OF CARY / BOND PARK BH,3:38:16,7.161,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-13T18:04:43Z,TOWN OF CARY / DT DECK P2 (1),3:43:47,23.026,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-04-13T12:38:04Z,TOWN OF CARY / BOND PARK BH,2:17:44,16.659,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-13T00:22:40Z,TOWN OF CARY / DT DECK P2 (1),1:10:27,7.232,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-04-13T00:08:20Z,TOWN OF CARY / DT DECK P4,1:21:22,4.092,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-04-12T22:05:41Z,TOWN OF CARY / TOWN HALL-PWH,2:05:44,12.588,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-12T15:57:07Z,TOWN OF CARY / TOWN HALL-PWH,3:38:28,22.368,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-12T01:01:43Z,TOWN OF CARY / DT DECK P2 (2),0:50:56,2.594,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-11T22:25:45Z,TOWN OF CARY / BOND PARK BH,1:12:26,8.787,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-10T19:58:55Z,TOWN OF CARY / BOND PARK BH,0:52:06,6.175,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-10T17:25:43Z,TOWN OF CARY / DT DECK P2 (2),0:52:32,4.689,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-10T17:06:53Z,TOWN OF CARY / DT DECK P2 (2),0:25:29,1.278,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-10T17:06:39Z,TOWN OF CARY / DT DECK P2 (1),0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-04-09T12:59:48Z,TOWN OF CARY / TOWN HALL-PWH,5:17:28,32.811,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-09T15:39:36Z,TOWN OF CARY / BOND PARK BH,1:23:41,3.075,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-09T13:25:25Z,TOWN OF CARY / BOND PARK BH,0:34:32,3.606,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-08T18:56:05Z,TOWN OF CARY / DT DECK P2 (2),1:06:19,5.618,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-07T21:49:49Z,TOWN OF CARY / BOND PARK BH,0:52:14,5.638,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-07T21:05:02Z,TOWN OF CARY / BOND PARK BH,0:31:21,1.906,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-07T13:26:37Z,TOWN OF CARY / DT DECK P2 (2),2:36:56,9.416,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-07T14:09:56Z,TOWN OF CARY / DT DECK P4,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-04-06T23:30:44Z,TOWN OF CARY / BOND PARK BH,0:03:11,0.358,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-06T22:20:51Z,TOWN OF CARY / BOND PARK BH,0:54:19,6.449,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-06T17:22:04Z,TOWN OF CARY / BOND PARK BH,4:00:02,10.691,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-06T15:20:21Z,TOWN OF CARY / TOWN HALL-PWH,2:54:04,16.577,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-05T12:06:52Z,TOWN OF CARY / BOND PARK BH,4:00:01,8.523,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-04T21:20:14Z,TOWN OF CARY / TOWN HALL-PWH,2:13:18,7.337,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-04T12:36:08Z,TOWN OF CARY / TOWN HALL-PWH,5:38:01,34.886,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-03T22:55:33Z,TOWN OF CARY / DT DECK P2 (2),1:50:22,9.56,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-03T21:06:20Z,TOWN OF CARY / BOND PARK BH,0:51:17,3.368,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-03T16:25:39Z,TOWN OF CARY / BOND PARK BH,4:06:40,9.947,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-03T14:43:09Z,TOWN OF CARY / BOND PARK BH,1:01:17,7.424,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-03T13:33:26Z,TOWN OF CARY / BOND PARK BH,0:36:01,3.781,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-02T23:12:00Z,TOWN OF CARY / BOND PARK BH,0:53:43,6.456,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-02T23:11:00Z,TOWN OF CARY / DT DECK P2 (2),0:00:19,0.002,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-02T15:22:26Z,TOWN OF CARY / DT DECK P2 (2),1:01:39,6.49,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-04-02T13:37:48Z,TOWN OF CARY / BOND PARK BH,1:43:44,6.052,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-04-02T13:00:08Z,TOWN OF CARY / TOWN HALL-PWH,0:37:46,2.133,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-04-01T22:49:14Z,TOWN OF CARY / DT DECK P2 (2),0:28:53,3.03,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-03-30T12:55:08Z,TOWN OF CARY / DT DECK P2 (1),4:36:26,28.129,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-03-30T22:04:23Z,TOWN OF CARY / BOND PARK BH,0:49:36,2.897,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-30T00:24:17Z,TOWN OF CARY / TOWN HALL-PWH,1:07:37,3.414,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-03-29T13:25:34Z,TOWN OF CARY / DT DECK P2 (1),10:35:09,58.688,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-03-29T16:25:14Z,TOWN OF CARY / TOWN HALL-PWH,2:59:13,15.765,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-03-28T21:04:39Z,TOWN OF CARY / BOND PARK BH,0:04:08,0.248,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-28T16:32:50Z,TOWN OF CARY / TOWN HALL-PWH,3:43:16,22.2,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-03-27T11:41:40Z,TOWN OF CARY / BOND PARK BH,3:04:38,22.544,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-25T22:56:21Z,TOWN OF CARY / DT DECK P2 (2),1:11:44,7.603,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-03-25T20:03:59Z,TOWN OF CARY / DT DECK P2 (2),1:30:07,5.083,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-03-25T20:13:24Z,TOWN OF CARY / BOND PARK BH,1:15:47,9.16,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-25T20:52:15Z,TOWN OF CARY / DT DECK P2 (1),0:01:11,0.104,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-03-25T16:50:57Z,TOWN OF CARY / BOND PARK BH,0:18:43,2.162,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-25T11:55:58Z,TOWN OF CARY / BOND PARK BH,1:43:23,6.024,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-24T17:36:00Z,TOWN OF CARY / BOND PARK BH,0:15:05,1.621,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-24T16:21:24Z,TOWN OF CARY / DT DECK P2 (2),1:15:57,4.266,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-03-23T23:58:14Z,TOWN OF CARY / BOND PARK BH,0:00:46,0.079,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-23T22:49:29Z,TOWN OF CARY / BOND PARK BH,0:22:59,2.682,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-23T00:05:48Z,TOWN OF CARY / DT DECK P2 (2),0:54:14,2.756,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-03-22T23:31:14Z,TOWN OF CARY / BOND PARK BH,0:22:07,2.446,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-22T20:21:29Z,TOWN OF CARY / BOND PARK BH,3:23:25,4.702,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-22T14:11:48Z,TOWN OF CARY / TOWN HALL-PWH,5:24:28,32.214,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-03-21T21:35:46Z,TOWN OF CARY / BOND PARK BH,1:05:23,7.96,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-21T15:08:08Z,TOWN OF CARY / BOND PARK BH,1:31:51,11.067,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-21T13:46:31Z,TOWN OF CARY / BOND PARK BH,0:58:19,5.489,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-20T15:19:55Z,TOWN OF CARY / BOND PARK BH,1:23:37,10.099,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-19T20:25:39Z,TOWN OF CARY / BOND PARK BH,1:43:12,12.311,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-19T15:25:54Z,TOWN OF CARY / BOND PARK BH,1:25:54,10.552,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-18T18:27:13Z,TOWN OF CARY / BOND PARK BH,2:40:17,12.154,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-17T22:13:46Z,TOWN OF CARY / BOND PARK BH,1:14:50,9.049,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-17T20:56:43Z,TOWN OF CARY / DT DECK P2 (2),0:41:43,4.327,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-03-17T19:41:41Z,TOWN OF CARY / DT DECK P2 (2),1:40:20,5.446,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-03-16T12:57:00Z,TOWN OF CARY / BOND PARK BH,4:45:28,34.678,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-16T15:42:29Z,TOWN OF CARY / DT DECK P2 (2),1:34:26,9.644,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-03-15T13:32:29Z,TOWN OF CARY / BOND PARK BH,1:56:34,14.047,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-14T16:12:40Z,TOWN OF CARY / BOND PARK BH,4:00:29,29.164,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-13T21:47:53Z,TOWN OF CARY / BOND PARK BH,3:51:54,9.901,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-03-13T19:58:17Z,TOWN OF CARY / DT DECK P2 (1),1:26:17,9.02,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-03-13T19:24:39Z,TOWN OF CARY / DT DECK P2 (2),1:22:18,3.924,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-03-13T17:40:26Z,TOWN OF CARY / TOWN HALL-PWH,2:17:25,14.382,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
