data_through_date,submitted_date,make,model,county,zip,ev_type,transaction_type,annual_ghg_emissions_reductions_mt_co2e,annual_petroleum_reductions_gallons,rebate_amount_usd
2020-02-29,2017-08-22,Ford,C-MAX Energi,Suffolk,11967,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-08-22,Ford,C-MAX Energi,Nassau,11558,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-07-11,Ford,C-MAX Energi,Westchester,10567,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-04-25,Ford,C-MAX Energi,Monroe,14618,PHEV,Purchase,2.1,350.58,1100
2020-02-29,2017-05-18,Ford,C-MAX Energi,Suffolk,11934,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-06-21,Ford,C-MAX Energi,Suffolk,11779,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-06-23,Ford,C-MAX Energi,Erie,14031,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-06-12,Ford,C-MAX Energi,Nassau,11554,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-08-31,Ford,C-MAX Energi,Suffolk,11735,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-09-20,Ford,C-MAX Energi,Erie,14031,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-10-13,Ford,C-MAX Energi,Kings,11231,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-12-28,Ford,C-MAX Energi,Suffolk,11772,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-08-29,Ford,C-MAX Energi,Suffolk,11934,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-07-18,Ford,C-MAX Energi,Nassau,11001,PHEV,Purchase,2.1,350.58,1100
2020-02-29,2017-12-16,Ford,C-MAX Energi,Westchester,10538,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-06-26,Ford,C-MAX Energi,Nassau,11561,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-07-07,Ford,C-MAX Energi,Erie,14225,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-12-02,Ford,C-MAX Energi,Suffolk,11763,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-10-28,Ford,C-MAX Energi,Suffolk,11762,PHEV,Purchase,2.1,350.58,1100
2020-02-29,2017-10-25,Ford,C-MAX Energi,Erie,14051,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-11-12,Ford,C-MAX Energi,Suffolk,11778,PHEV,Lease,2.1,350.58,1100
2020-02-29,2017-06-07,Chevrolet,Bolt,Nassau,11050,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-08-14,Chevrolet,Bolt,Genesee,14020,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-10-23,Chevrolet,Bolt,Monroe,14445,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-02-13,Chevrolet,Bolt,Suffolk,11786,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-06-27,Chevrolet,Bolt,Onondaga,13219,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-12-27,Chevrolet,Bolt,Suffolk,11704,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-07-18,Chevrolet,Bolt,Albany,12159,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-07-17,Chevrolet,Bolt,Suffolk,11764,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-10-09,Chevrolet,Bolt,Monroe,14607,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-08-23,Chevrolet,Bolt,Nassau,11518,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-06-23,Chevrolet,Bolt,Monroe,14534,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-12-29,Chevrolet,Bolt,Warren,12801,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-06-17,Chevrolet,Bolt,Onondaga,13090,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-10-09,Chevrolet,Bolt,Ulster,12528,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-12-26,Chevrolet,Bolt,Wayne,14519,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-10-31,Chevrolet,Bolt,Essex,12913,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-08-18,Chevrolet,Bolt,Albany,12186,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-04-30,Chevrolet,Bolt,Schenectady,12053,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-08-21,Chevrolet,Bolt,Oneida,13440,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-12-04,Chevrolet,Bolt,Monroe,14467,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-05-30,Chevrolet,Bolt,Westchester,10570,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-08-07,Chevrolet,Bolt,Monroe,14580,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-09-15,Chevrolet,Bolt,Tompkins,14850,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-12-08,Chevrolet,Bolt,Saratoga,12065,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-09-22,Chevrolet,Bolt,Monroe,14609,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-09-14,Chevrolet,Bolt,Westchester,10583,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-08-28,Chevrolet,Bolt,Putnam,10516,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-12-04,Chevrolet,Bolt,Westchester,10506,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-12-07,Chevrolet,Bolt,Saratoga,12065,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-11-30,Chevrolet,Bolt,Ontario,14469,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-01-10,Chevrolet,Bolt,Monroe,14618,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-02-08,Chevrolet,Bolt,Schenectady,12308,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-11-25,Chevrolet,Bolt,Ulster,12401,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-03-21,Chevrolet,Bolt,Steuben,14870,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-10-31,Chevrolet,Bolt,Nassau,11520,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-07-10,Chevrolet,Bolt,Suffolk,11772,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-09-05,Chevrolet,Bolt,Ontario,14564,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-06-19,Chevrolet,Bolt,Dutchess,12572,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-06-04,Chevrolet,Bolt,Nassau,11801,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-06-11,Chevrolet,Bolt,Nassau,11801,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-08-27,Chevrolet,Bolt,Westchester,10804,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-08-15,Chevrolet,Bolt,Westchester,10580,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-08-14,Chevrolet,Bolt,Ulster,12589,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-08-28,Chevrolet,Bolt,Dutchess,12533,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-10-17,Chevrolet,Bolt,Orange,12518,BEV,Lease,3.07,592.89,2000
2020-02-29,2019-04-29,Chevrolet,Bolt,Suffolk,11787,BEV,Purchase,3.07,592.89,2000
2020-02-29,2019-10-28,Chevrolet,Bolt,Bronx,10460,BEV,Purchase,3.07,592.89,2000
2020-02-29,2019-09-19,Chevrolet,Bolt,Monroe,14468,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-05-12,Chevrolet,Bolt,Suffolk,11930,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-03-24,Chevrolet,Bolt,Dutchess,12580,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-04-10,Chevrolet,Bolt,Clinton,12901,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-05-13,Chevrolet,Bolt,Rockland,10994,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-04-27,Chevrolet,Bolt,Ontario,14560,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-12-26,Chevrolet,Bolt,Suffolk,11950,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-05-16,Chevrolet,Bolt,Columbia,12037,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-06-03,Chevrolet,Bolt,New York,10027,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-12-26,Chevrolet,Bolt,Kings,11201,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-05-16,Chevrolet,Bolt,Westchester,10598,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-09-21,Chevrolet,Bolt,Tompkins,14850,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-06-07,Chevrolet,Bolt,Cayuga,13140,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-07-11,Chevrolet,Bolt,Nassau,11756,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-06-26,Chevrolet,Bolt,Livingston,14414,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-11-17,Chevrolet,Bolt,Chenango,13809,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-11-30,Chevrolet,Bolt,Schuyler,14865,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-05-19,Chevrolet,Bolt,Westchester,10520,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-07-23,Chevrolet,Bolt,Nassau,11801,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-12-21,Chevrolet,Bolt,Monroe,14610,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-10-26,Chevrolet,Bolt,Orange,12518,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-08-14,Chevrolet,Bolt,Ulster,12589,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-09-19,Chevrolet,Bolt,Monroe,14580,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-09-19,Chevrolet,Bolt,Monroe,14610,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-12-01,Chevrolet,Bolt,Clinton,12919,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-11-22,Chevrolet,Bolt,Monroe,14586,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-12-13,Chevrolet,Bolt,Monroe,14616,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-06-20,Chevrolet,Bolt,Suffolk,11772,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-06-13,Chevrolet,Bolt,Clinton,12901,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-06-12,Chevrolet,Bolt,Dutchess,12572,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-09-05,Chevrolet,Bolt,Oswego,13069,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-10-11,Chevrolet,Bolt,Monroe,14420,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-12-06,Chevrolet,Bolt,Orange,12553,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-07-24,Chevrolet,Bolt,Suffolk,11957,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-07-05,Chevrolet,Bolt,Westchester,10536,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-03-06,Chevrolet,Bolt,Monroe,14624,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-11-29,Chevrolet,Bolt,Suffolk,11942,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-07-13,Chevrolet,Bolt,Monroe,14437,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-01-09,Chevrolet,Bolt,Ontario,14424,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-11-07,Chevrolet,Bolt,Monroe,14534,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-10-23,Chevrolet,Bolt,Monroe,14618,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-10-04,Chevrolet,Bolt,Monroe,14624,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-08-08,Chevrolet,Bolt,Ulster,12472,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-01-04,Chevrolet,Bolt,Monroe,14625,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-01-19,Chevrolet,Bolt,Putnam,10541,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-09-13,Chevrolet,Bolt,Dutchess,12508,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-11-28,Chevrolet,Bolt,Suffolk,11934,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-03-13,Chevrolet,Bolt,Rockland,10956,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-03-22,Chevrolet,Bolt,Rensselaer,12018,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-07-19,Chevrolet,Bolt,Monroe,14612,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-09-04,Chevrolet,Bolt,Erie,14208,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-07-09,Chevrolet,Bolt,Ulster,12561,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-08-06,Chevrolet,Bolt,Ulster,12401,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-12-10,Chevrolet,Bolt,Columbia,12173,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-10-09,Chevrolet,Bolt,Ulster,12528,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-09-24,Chevrolet,Bolt,Suffolk,11949,BEV,Purchase,3.07,592.89,2000
2020-02-29,2019-10-17,Chevrolet,Bolt,Westchester,10708,BEV,Purchase,3.07,592.89,2000
2020-02-29,2019-09-04,Chevrolet,Bolt,Chemung,14903,BEV,Purchase,3.07,592.89,2000
2020-02-29,2019-05-29,Chevrolet,Bolt,Monroe,14620,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-07-14,Chevrolet,Bolt,Suffolk,11743,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-08-11,Chevrolet,Bolt,Monroe,14624,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-04-28,Chevrolet,Bolt,Monroe,14534,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-04-05,Chevrolet,Bolt,Rensselaer,12198,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-04-26,Chevrolet,Bolt,Nassau,11598,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-05-03,Chevrolet,Bolt,Rensselaer,12196,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-06-12,Chevrolet,Bolt,Saratoga,12020,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-01-09,Chevrolet,Bolt,Nassau,11570,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-06-01,Chevrolet,Bolt,Suffolk,11772,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-09-11,Chevrolet,Bolt,Niagara,14120,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-10-03,Chevrolet,Bolt,Ulster,12528,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-02-26,Chevrolet,Bolt,Albany,12158,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-09-12,Chevrolet,Bolt,Dutchess,12590,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-06-16,Chevrolet,Bolt,Ontario,14425,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-08-25,Chevrolet,Bolt,Otsego,13820,BEV,Lease,3.07,592.89,2000
2020-02-29,2019-01-08,Chevrolet,Bolt,Suffolk,11706,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-07-24,Chevrolet,Bolt,Erie,14051,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-10-09,Chevrolet,Bolt,Monroe,14609,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-11-02,Chevrolet,Bolt,Rensselaer,12061,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-08-24,Chevrolet,Bolt,Queens,11375,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-02-13,Chevrolet,Bolt,New York,10013,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-09-13,Chevrolet,Bolt,Erie,14051,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-09-07,Chevrolet,Bolt,Monroe,14618,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-05-25,Chevrolet,Bolt,Westchester,10520,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-02-14,Chevrolet,Bolt,Saratoga,12019,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-11-07,Chevrolet,Bolt,Suffolk,11769,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-09-26,Chevrolet,Bolt,Albany,12159,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-10-03,Chevrolet,Bolt,Niagara,14120,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-10-18,Chevrolet,Bolt,Suffolk,11738,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-11-20,Chevrolet,Bolt,Ulster,12561,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-05-23,Chevrolet,Bolt,Westchester,10520,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-08-27,Chevrolet,Bolt,Suffolk,11731,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-01-08,Chevrolet,Bolt,Orange,10930,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-01-17,Chevrolet,Bolt,Albany,12208,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-02-13,Chevrolet,Bolt,Ulster,12412,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-03-21,Chevrolet,Bolt,Westchester,10520,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-05-16,Chevrolet,Bolt,Suffolk,11949,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-09-20,Chevrolet,Bolt,Dutchess,12545,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-06-04,Chevrolet,Bolt,Nassau,11801,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-10-09,Chevrolet,Bolt,Erie,14221,BEV,Lease,3.07,592.89,2000
2020-02-29,2019-07-25,Chevrolet,Bolt,Livingston,14423,BEV,Purchase,3.07,592.89,2000
2020-02-29,2019-02-27,Chevrolet,Bolt,Erie,14224,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-08-03,Chevrolet,Bolt,Suffolk,11721,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-04-10,Chevrolet,Bolt,Essex,12946,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-04-10,Chevrolet,Bolt,New York,10038,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-05-01,Chevrolet,Bolt,Rockland,10920,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-11-08,Chevrolet,Bolt,Monroe,14472,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-11-30,Chevrolet,Bolt,Queens,11421,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-04-24,Chevrolet,Bolt,Monroe,14624,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-09-26,Chevrolet,Bolt,Erie,14150,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-04-24,Chevrolet,Bolt,Schenectady,12309,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-05-10,Chevrolet,Bolt,Cattaraugus,14727,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-08-28,Chevrolet,Bolt,Nassau,11554,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-11-20,Chevrolet,Bolt,Suffolk,11724,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-10-09,Chevrolet,Bolt,Albany,12009,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-08-01,Chevrolet,Bolt,Erie,14032,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-05-30,Chevrolet,Bolt,Erie,14150,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-12-08,Chevrolet,Bolt,Monroe,14559,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-12-21,Chevrolet,Bolt,Orange,12549,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-12-15,Chevrolet,Bolt,Essex,12913,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-06-28,Chevrolet,Bolt,Suffolk,11772,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-05-15,Chevrolet,Bolt,Sullivan,12764,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-01-18,Chevrolet,Bolt,Albany,12208,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-10-22,Chevrolet,Bolt,Nassau,11732,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-06-19,Chevrolet,Bolt,Oswego,13142,BEV,Lease,3.07,592.89,2000
2020-02-29,2019-04-15,Chevrolet,Bolt,Monroe,14618,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-10-24,Chevrolet,Bolt,Monroe,14609,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-01-05,Chevrolet,Bolt,Monroe,14618,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-08-03,Chevrolet,Bolt,Albany,12110,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-10-09,Chevrolet,Bolt,Monroe,14616,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-09-26,Chevrolet,Bolt,Erie,14051,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-01-29,Chevrolet,Bolt,Queens,11375,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-12-06,Chevrolet,Bolt,Westchester,10537,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-01-05,Chevrolet,Bolt,Orange,10940,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-09-06,Chevrolet,Bolt,Monroe,14580,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-11-09,Chevrolet,Bolt,Dutchess,12571,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-01-29,Chevrolet,Bolt,Westchester,10562,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-02-21,Chevrolet,Bolt,Dutchess,12522,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-12-29,Chevrolet,Bolt,Ulster,12561,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-02-22,Chevrolet,Bolt,Niagara,14120,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-01-05,Chevrolet,Bolt,Tompkins,14850,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-08-08,Chevrolet,Bolt,Oswego,13126,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-05-08,Chevrolet,Bolt,Nassau,11791,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-03-30,Chevrolet,Bolt,Ontario,14456,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-07-13,Chevrolet,Bolt,New York,10014,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-06-04,Chevrolet,Bolt,Nassau,11801,BEV,Purchase,3.07,592.89,2000
2020-02-29,2019-10-08,Chevrolet,Bolt,Genesee,14020,BEV,Lease,3.07,592.89,2000
2020-02-29,2019-10-03,Chevrolet,Bolt,Kings,11222,BEV,Purchase,3.07,592.89,2000
2020-02-29,2019-09-26,Chevrolet,Bolt,Monroe,14534,BEV,Purchase,3.07,592.89,2000
2020-02-29,2020-01-28,Chevrolet,Bolt,Suffolk,11790,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-03-15,Chevrolet,Bolt,Nassau,11596,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-04-20,Chevrolet,Bolt,Westchester,10510,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-11-20,Chevrolet,Bolt,Nassau,11548,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-12-29,Chevrolet,Bolt,Clinton,12901,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-12-26,Chevrolet,Bolt,Monroe,14626,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-11-20,Chevrolet,Bolt,Nassau,11545,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-10-10,Chevrolet,Bolt,Queens,11416,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-06-16,Chevrolet,Bolt,Dutchess,12538,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-04-27,Chevrolet,Bolt,Albany,12205,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-11-28,Chevrolet,Bolt,Montgomery,12010,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-10-12,Chevrolet,Bolt,Erie,14072,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-08-28,Chevrolet,Bolt,Washington,12865,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-06-23,Chevrolet,Bolt,Erie,14223,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-12-22,Chevrolet,Bolt,Schenectady,12302,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-08-21,Chevrolet,Bolt,Oneida,13440,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-12-03,Chevrolet,Bolt,Nassau,11558,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-04-26,Chevrolet,Bolt,Albany,12047,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-10-22,Chevrolet,Bolt,Nassau,11710,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-08-30,Chevrolet,Bolt,Erie,14072,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-01-15,Chevrolet,Bolt,Westchester,10560,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-12-20,Chevrolet,Bolt,Nassau,11050,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-09-27,Chevrolet,Bolt,Erie,14217,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-02-26,Chevrolet,Bolt,Monroe,14609,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-08-24,Chevrolet,Bolt,Steuben,14870,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-12-08,Chevrolet,Bolt,Monroe,14609,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-10-11,Chevrolet,Bolt,Saratoga,12020,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-09-11,Chevrolet,Bolt,Niagara,14174,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-10-24,Chevrolet,Bolt,Monroe,14514,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-01-17,Chevrolet,Bolt,Saratoga,12019,BEV,Purchase,3.07,592.89,2000
2020-02-29,2017-11-16,Chevrolet,Bolt,Delaware,13820,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-10-27,Chevrolet,Bolt,Suffolk,11968,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-01-31,Chevrolet,Bolt,Warren,12804,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-12-09,Chevrolet,Bolt,Nassau,11558,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-02-09,Chevrolet,Bolt,Ulster,12528,BEV,Lease,3.07,592.89,2000
2020-02-29,2017-10-19,Chevrolet,Bolt,Westchester,10533,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-01-23,Chevrolet,Bolt,Nassau,11758,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-01-11,Chevrolet,Bolt,Westchester,10595,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-02-20,Chevrolet,Bolt,Ulster,12443,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-02-13,Chevrolet,Bolt,Monroe,14609,BEV,Lease,3.07,592.89,2000
2020-02-29,2018-02-06,Chevrolet,Bolt,Kings,11218,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-07-04,Chevrolet,Bolt,Nassau,11579,BEV,Purchase,3.07,592.89,2000
2020-02-29,2018-07-03,Chevrolet,Bolt,Westchester,10591,BEV,Lease,3.07,592.89,2000
