location,start_date,station_name,charging_time_hh_mm_ss,energy_kwh,address_1,address_2,city,state_province,zip_postal_code,fee,model_number,latitude,longitude,location_2
POINT(-78.779701 35.785385),1648044355,TOWN OF CARY / DT DECK P2 (2),00:45:17,4.638,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1648029440,TOWN OF CARY / BOND PARK BH,01:53:44,13.693,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1647985277,TOWN OF CARY / BOND PARK BH,00:21:48,2.632,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1647901438,TOWN OF CARY / DT DECK P2 (2),04:28:30,27.804,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1647946824,TOWN OF CARY / BOND PARK BH,00:00:00,0.0,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1647885704,TOWN OF CARY / BOND PARK BH,02:07:10,8.136,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1647879423,TOWN OF CARY / BOND PARK BH,00:44:34,1.196,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1647821541,TOWN OF CARY / TOWN HALL-PWH,00:41:43,2.107,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1647816370,TOWN OF CARY / TOWN HALL-PWH,00:52:37,2.627,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1647782796,TOWN OF CARY / TOWN HALL-PWH,01:56:21,6.391,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779701 35.785385),1647722768,TOWN OF CARY / DT DECK P2 (2),04:13:53,18.18,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1647729161,TOWN OF CARY / BOND PARK BH,00:58:48,5.485,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779411 35.785446),1647706819,TOWN OF CARY / DT DECK P2 (1),00:48:23,4.833,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.779701 35.785385),1647704752,TOWN OF CARY / DT DECK P2 (2),00:35:02,3.485,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1647634520,TOWN OF CARY / BOND PARK BH,01:07:32,7.289,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1647624897,TOWN OF CARY / BOND PARK BH,00:47:45,5.51,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1647610579,TOWN OF CARY / BOND PARK BH,00:35:56,2.045,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1647554120,TOWN OF CARY / BOND PARK BH,01:00:31,7.358,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1647532446,TOWN OF CARY / BOND PARK BH,02:34:35,10.531,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1647346804,TOWN OF CARY / TOWN HALL-PWH,03:57:37,23.513,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1647351045,TOWN OF CARY / BOND PARK BH,00:51:33,2.969,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1647283964,TOWN OF CARY / DT DECK P2 (2),07:43:42,48.306,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.779411 35.785446),1647283394,TOWN OF CARY / DT DECK P2 (1),01:18:43,5.702,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.778816 35.789215),1647203632,TOWN OF CARY / TOWN HALL-PWH,03:40:11,22.993,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1647207441,TOWN OF CARY / BOND PARK BH,00:55:30,6.727,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1647096749,TOWN OF CARY / BOND PARK BH,00:52:11,3.046,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779411 35.785446),1647035522,TOWN OF CARY / DT DECK P2 (1),01:02:50,3.518,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.779701 35.785385),1646959501,TOWN OF CARY / DT DECK P2 (2),01:48:31,10.477,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.779411 35.785446),1646947975,TOWN OF CARY / DT DECK P2 (1),04:55:20,30.331,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.779411 35.785446),1646947949,TOWN OF CARY / DT DECK P2 (1),01:40:42,10.006,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.779411 35.785446),1646941936,TOWN OF CARY / DT DECK P2 (1),01:15:56,7.548,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.825554 35.781303),1646862485,TOWN OF CARY / BOND PARK BH,00:04:29,0.48,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1646805904,TOWN OF CARY / DT DECK P2 (2),01:02:31,3.567,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1646774310,TOWN OF CARY / BOND PARK BH,01:23:34,4.651,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1646760821,TOWN OF CARY / DT DECK P2 (2),04:10:31,25.957,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.778816 35.789215),1646662558,TOWN OF CARY / TOWN HALL-PWH,06:26:38,38.362,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779701 35.785385),1646661826,TOWN OF CARY / DT DECK P2 (2),01:55:39,12.025,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1646600251,TOWN OF CARY / BOND PARK BH,02:56:24,13.041,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1646608045,TOWN OF CARY / BOND PARK BH,00:29:48,3.55,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1646583407,TOWN OF CARY / BOND PARK BH,00:13:49,1.034,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1646575521,TOWN OF CARY / BOND PARK BH,01:05:35,3.651,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1646525175,TOWN OF CARY / TOWN HALL-PWH,00:10:17,0.63,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779701 35.785385),1646518886,TOWN OF CARY / DT DECK P2 (2),00:42:04,2.134,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.779701 35.785385),1646421984,TOWN OF CARY / DT DECK P2 (2),01:34:29,9.843,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1646327468,TOWN OF CARY / BOND PARK BH,01:21:27,9.541,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1646310361,TOWN OF CARY / BOND PARK BH,02:09:23,6.078,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1646249156,TOWN OF CARY / BOND PARK BH,01:03:56,7.714,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1646235779,TOWN OF CARY / BOND PARK BH,03:16:30,23.799,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1646231422,TOWN OF CARY / BOND PARK BH,00:58:58,2.095,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779411 35.785446),1646188843,TOWN OF CARY / DT DECK P2 (1),00:47:43,2.431,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.778816 35.789215),1646158376,TOWN OF CARY / TOWN HALL-PWH,01:53:58,11.104,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779411 35.785446),1646070218,TOWN OF CARY / DT DECK P2 (1),00:00:01,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.825554 35.781303),1646056081,TOWN OF CARY / BOND PARK BH,00:03:48,0.438,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1645990960,TOWN OF CARY / DT DECK P2 (2),03:46:48,16.835,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1645995142,TOWN OF CARY / BOND PARK BH,03:05:16,9.749,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779411 35.785446),1645981707,TOWN OF CARY / DT DECK P2 (1),03:38:44,22.742,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.825554 35.781303),1645914905,TOWN OF CARY / BOND PARK BH,01:15:56,8.975,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1645910360,TOWN OF CARY / BOND PARK BH,00:51:29,3.194,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1645905188,TOWN OF CARY / BOND PARK BH,01:50:55,13.06,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1645900316,TOWN OF CARY / TOWN HALL-PWH,02:35:53,16.049,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1645893569,TOWN OF CARY / BOND PARK BH,01:22:27,10.051,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1645891273,TOWN OF CARY / BOND PARK BH,01:33:35,11.465,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1645892063,TOWN OF CARY / DT DECK P2 (2),00:48:10,2.717,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.778816 35.789215),1645886879,TOWN OF CARY / TOWN HALL-PWH,00:14:54,0.846,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1645811937,TOWN OF CARY / TOWN HALL-PWH,02:03:05,6.147,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779701 35.785385),1645799533,TOWN OF CARY / DT DECK P2 (2),01:28:34,9.276,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1645796645,TOWN OF CARY / BOND PARK BH,02:16:29,7.967,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1645727018,TOWN OF CARY / TOWN HALL-PWH,02:45:23,17.024,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1645708097,TOWN OF CARY / BOND PARK BH,01:03:32,3.707,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1645668905,TOWN OF CARY / DT DECK P2 (2),01:10:57,7.319,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.779701 35.785385),1645642215,TOWN OF CARY / DT DECK P2 (2),00:53:58,2.839,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.778816 35.789215),1645535252,TOWN OF CARY / TOWN HALL-PWH,03:20:44,4.676,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1645540965,TOWN OF CARY / TOWN HALL-PWH,02:30:51,14.363,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1645537844,TOWN OF CARY / BOND PARK BH,04:41:07,34.226,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779411 35.785446),1645541343,TOWN OF CARY / DT DECK P2 (1),01:05:42,3.276,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.825554 35.781303),1645538924,TOWN OF CARY / BOND PARK BH,00:44:38,2.823,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1645448688,TOWN OF CARY / TOWN HALL-PWH,03:48:16,4.709,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779411 35.785446),1645378965,TOWN OF CARY / DT DECK P2 (1),00:39:19,4.172,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.825554 35.781303),1645335618,TOWN OF CARY / BOND PARK BH,00:30:57,3.394,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779411 35.785446),1645307418,TOWN OF CARY / DT DECK P2 (1),02:01:58,12.705,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.825554 35.781303),1645304879,TOWN OF CARY / BOND PARK BH,01:35:00,8.532,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1645215096,TOWN OF CARY / DT DECK P2 (2),00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1645204138,TOWN OF CARY / BOND PARK BH,02:05:03,13.358,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1645154922,TOWN OF CARY / DT DECK P2 (2),01:58:58,11.989,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1645124819,TOWN OF CARY / BOND PARK BH,00:42:39,2.078,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1645106019,TOWN OF CARY / BOND PARK BH,02:17:49,16.738,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1645035270,TOWN OF CARY / BOND PARK BH,02:01:15,13.703,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1645026767,TOWN OF CARY / BOND PARK BH,01:15:21,5.982,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779282 35.785282),1644872289,TOWN OF CARY / DT DECK P3 WEST,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.778816 35.789215),1644862539,TOWN OF CARY / TOWN HALL-PWH,02:18:12,7.507,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1644764663,TOWN OF CARY / BOND PARK BH,00:25:04,3.031,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1644755205,TOWN OF CARY / BOND PARK BH,01:47:44,6.304,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1644714248,TOWN OF CARY / DT DECK P2 (2),03:55:33,24.654,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1644696050,TOWN OF CARY / BOND PARK BH,01:39:39,6.389,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1644692927,TOWN OF CARY / BOND PARK BH,00:36:24,0.915,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1644688770,TOWN OF CARY / BOND PARK BH,00:39:26,4.789,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1644682459,TOWN OF CARY / TOWN HALL-PWH,02:02:18,11.333,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1644585699,TOWN OF CARY / TOWN HALL-PWH,03:01:56,16.42,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1644608122,TOWN OF CARY / TOWN HALL-PWH,00:00:00,0.0,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1644515782,TOWN OF CARY / TOWN HALL-PWH,00:43:26,2.933,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779282 35.785282),1644509247,TOWN OF CARY / DT DECK P3 WEST,01:57:32,6.355,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.779282 35.785282),1644428374,TOWN OF CARY / DT DECK P3 WEST,01:28:35,2.614,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.779282 35.785282),1644361057,TOWN OF CARY / DT DECK P3 WEST,01:04:25,6.422,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
