ID,PROMOTOR-GESTOR,ACCES,TIPUS VELOCITAT,TIPUS CONNEXIÓ,LATITUD,LONGITUD,DESIGNACIÓ-DESCRIPTIVA,POTENCIA,TIPUS DE CORRENT,ADREÇA,PROVINCIA,CODIPROV,MUNICIPI,CODIMUN,NPLACES ESTACIÓ,TIPUS VEHICLE,Georeferència
44182563,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.392338,2.132172,"EdR Barcelona Av.Sarrià, 126",0,AC,"Avinguda Sarrià, 126",Barcelona,8,Barcelona,80193,,,POINT (2.132172 41.392338)
44186158,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.39697,2.175489,EdR ANPORA Roger de Flor,8,AC,"ANPORA - Carrer de Roger de Flor, 148, 08013",Barcelona,8,Barcelona,80193,,,POINT (2.175489 41.396968)
44186249,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,superRAPID i RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.385696,2.151854,EdRR Barcelona-B:SM 21,79,AC/DC,Carrer de Mallorca 100,Barcelona,8,Barcelona,80193,,,POINT (2.151854 41.385698)
44186260,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.38687,2.19763,EdR Barcelona Marina Port,6,AC,"Carrer dede la Marina, 13-17",Barcelona,8,Barcelona,80193,,,POINT (2.19763 41.38687)
44182301,Institut Català d'Energia - Ajuntament de Mataró,tarjeta,semiRAPID,MENNEKES.M,41.541367,2.436565,EdR Mataró,22,AC,"Camí de la Geganta, 82",Barcelona,8,Mataró,81213,,,POINT (2.436565 41.541366)
44182066,Institut Català d'Energia - Ajuntament de Salou,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.084126,1.126252,Av. Pau Casals,55,AC/DC,"Av. de Pau Casals, 19a, 43840 Salou, Tarra...",Tarragona,43,Salou,439057,,,POINT (1.126252 41.084124)
44182013,Institut Català d'Energia - Ajuntament de Vilanova i la Geltrú,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.216087,1.733252,Ports de la Generalitat,55,AC/DC,"Passeig Marítim, 91, 08800 Vilanova i la G...",Barcelona,8,Vilanova i la Geltrú,83073,,,POINT (1.733252 41.216089)
44185793,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.395687,2.163728,EdR Barcelona Pau Claris1,22,AC,"SABA - Carrer de Pau Claris, 174, 08037",Barcelona,8,Barcelona,80193,,,POINT (2.163728 41.395689)
3386244,Institut Català d'Energia - Ajuntament de Olot,targeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,42.189083,2.4989822,EdRR Olot Rodona (AC-DC50kW) PIRVEC-17,50,AC/DC,"Carretera de les Tries, 1",Girona,17,Olot,171143,,,POINT (2.498982202667 42.18908307067)
44182283,Institut Català d'Energia - Ajuntament de Santa Margarida i els Monjos,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.321007,1.662544,EdRR Els Monjos (AC-DC50kW),55,AC/DC,"Avinguda de Catalunya, 80, 08730 Els Monjo...",Barcelona,8,Santa Margarida i els Monjos,82515,,,POINT (1.662544 41.321007)
44186036,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.39266,2.164552,EdR BAMSA Gràcia4,22,AC,"BAMSA - Pg. de Gràcia, 08007 Barcelona, Spain",Barcelona,8,Barcelona,80193,,,POINT (2.164552 41.39266)
44185921,Institut Català d'Energia - Ajuntament de Bassella,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,42.006012,1.29428,EdRR Bassella (DC50-AC13kW),50,AC/DC,"CEEES - Areas de Bassella S.L.-C-14, Km 134",Lleida,25,Bassella,250447,,,POINT (1.29428 42.006011)
44185856,Institut Català d'Energia - Ajuntament de Cardona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.907646,1.701012,EdRR VILALTA Cardona (DC50-AC13kW),50,AC/DC,ESTACIÓN DE SERVICIO VILALTA - Lugar Barri,Barcelona,8,Cardona,80478,,,POINT (1.701012 41.907645)
11423925,Institut Català d'Energia - Ajuntament de Barcelona,VIA PUBLICA,RAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.393772,2.149196,EdRRx2-Diagonal Aribau  (DC50kW AC43kW),0,AC/DC,"Avinguda Diagonal, 445-447",Barcelona,8,Barcelona,80193,1,cotxe,POINT (2.149196 41.393773)
44182203,Institut Català d'Energia - Ajuntament de les Borges Blanques,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.520054,0.867339,EdRR Les Borges Blanques (DC55-AC45kW),55,AC/DC,"Passeig del Terrall, 4, 25400 Les Borges B...",Lleida,25,les Borges Blanques,250582,,,POINT (0.867339 41.520052)
44185991,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.39383,2.143078,EdR BAMSA Pau Casals4,8,AC,"BAMSA - Av. de Pau Casals, s/n, 08021",Barcelona,8,Barcelona,80193,,,POINT (2.143078 41.393829)
44182093,Institut Català d'Energia - Ajuntament de Capmany,tarjeta,semiRAPID,MENNEKES.M,42.374393,2.92272,EdR Capmany,22,AC,"Carrer Sant Climent, 27, 17750 Capmany, Gi...",Girona,17,Capmany,170427,,,POINT (2.92272 42.374394)
44182601,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.402767,2.19456,EdRR Barcelona-B:SM 9,41,AC/DC,"Carrer Roc Boronat, 122",Barcelona,8,Barcelona,80193,,,POINT (2.19456 41.402769)
44666386,Institut Català d'Energia - Ajuntament de el Prat de Llobregat,targeta,RAPID i semiRAPID,CCS Combo2+ChadeMO,41.318127,2.074807,PdRR El Prat de Llobregat: Pl. Volateria (Mas Blau) 8820 El Prat de Llobregat ESP,44,DC,PdRR El Prat de Llobregat: Pl. Volateria (Mas,Barcelona,8,el Prat de Llobregat,81691,,,POINT (2.074807 41.318125)
11423918,Institut Català d'Energia - Ajuntament de Barberà del Vallès,VIA PUBLICA (AMB),RAPID i NORMAL,CCS Combo2+ChadeMO+MENNEKES.M+Shucko,41.51058,2.13254,EdRR Barberà del Vallès (DC50kW AC43kW) AMB9,0,AC/DC,"Carrer d'Arquímedes, 4",Barcelona,8,Barberà del Vallès,82520,2,,POINT (2.13254 41.51058)
11423974,Institut Català d'Energia - Ajuntament de L'Hospitalet de Llobregat,VIA PUBLICA (AMB),RAPID i NORMAL,CCS Combo2+ChadeMO+MENNEKES.M+Shucko,41.35382,2.12245,EdRR L'Hospitalet (AMB)(DC50kW AC43kW) AMB6,0,AC/DC,"Carrer de Salvador Espriu, 59",Barcelona,8,l'Hospitalet de Llobregat,81017,4,cotxe i moto,POINT (2.12245 41.35382)
44666781,Institut Català d'Energia - Ajuntament de Sant Cugat del Vallès,targeta,RAPID i semiRAPID,CCS Combo2+ChadeMO,41.4828,2.051367,"PdRR Sant Cugat del Vallès: Av. Via Augusta, 3 08173 Sant Cugat del Vallès ESP",44,DC,"PdRR Sant Cugat del Vallès: Av. Via Augusta,",Barcelona,8,Sant Cugat del Vallès,82055,,,POINT (2.051367 41.482801)
44182600,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.432487,2.204905,EdRR Barcelona-B:SM 8,41,AC/DC,"Carrer Fra Juníper Serra, 57",Barcelona,8,Barcelona,80193,,,POINT (2.204905 41.432488)
44182576,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.387524,2.131688,EdR Barcelona c/ Europa 38,0,AC,Carrer deEuropa 38,Barcelona,8,Barcelona,80193,,,POINT (2.131688 41.387524)
3701832,Institut Català d'Energia - Ajuntament de Vic,targeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M+Schuko,41.926968,2.246895,EdRR Vic (DC-AC45kW) PIRVEC-47,50,AC/DC,Avinguda  del Mercat 1,Barcelona,8,Vic,82981,,,POINT (2.246895 41.926969)
44186301,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.37583,2.151205,"EdR Barcelona Llançà, 16",0,AC,"Llançà, 16",Barcelona,8,Barcelona,80193,,,POINT (2.151205 41.375831)
44182270,Institut Català d'Energia - Ajuntament de Sant Pere de Ribes,tarjeta,semiRAPID,MENNEKES.M,41.259373,1.77387,EdR Sant Pere de Ribes,22,AC,"Carrer de Lluís Companys, 75",Barcelona,8,Sant Pere de Ribes,82310,,,POINT (1.77387 41.259371)
44186068,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.383892,2.142852,EdR BAMSA Tarradellas1,22,AC,"BAMSA - Av. de Josep Tarradellas, 46, 08029",Barcelona,8,Barcelona,80193,,,POINT (2.142852 41.383892)
44186160,Institut Català d'Energia - Ajuntament de Tàrrega,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.6449,1.136423,EdRR Tàrrega (AC-DC50kW),50,AC/DC,"Parking Onze de Septiembre, Plaça del",Lleida,25,Tàrrega,252173,,,POINT (1.136423 41.644901)
44185884,Institut Català d'Energia - Ajuntament de Igualada,tarjeta,semiRAPID,MENNEKES.M,41.578148,1.615737,EdR PARKIA CREU2 Igualada,6,AC,"PARKING PARKIA - Plaça de la Creu, 08700",Barcelona,8,Igualada,81022,,,POINT (1.615737 41.578149)
44185917,Institut Català d'Energia - Ajuntament de Centelles,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.801247,2.224342,EdRR ES Centelles (DC50-AC13kW),50,AC/DC,"EESS CENTELLES - Carrer dels Hostalets, 8",Barcelona,8,Centelles,80673,,,POINT (2.224342 41.801247)
44186253,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.389957,2.128359,EdR Barcelona Flos i Calcat,6,AC,"C/Flos i Calcat, 2",Barcelona,8,Barcelona,80193,,,POINT (2.128359 41.389957)
44182621,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.39661,2.200294,"EdR Barcelona Ciutat de Granada, 11",0,AC,"Ciutat de Granada, 11 - Ptge. Mas de Roda",Barcelona,8,Barcelona,80193,,,POINT (2.200294 41.396611)
44185851,Institut Català d'Energia - Ajuntament de Puigcerdà,tarjeta,semiRAPID,MENNEKES.M,42.423355,1.923394,EdR H Park Puigcerdà (AC22kW),22,AC,HOTEL PARK PUIGCERDA - Ctra. Nacional 260 Km,Girona,17,Puigcerdà,171411,,,POINT (1.923394 42.423356)
44186254,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.384617,2.122279,EdR Barcelona Tanatori les Corts,6,AC,"Avda. Joan XXIII, 23-25",Barcelona,8,Barcelona,80193,,,POINT (2.122279 41.384616)
44186079,Institut Català d'Energia - Ajuntament de Camarles,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,40.774628,0.659809,EdRR Camarles (DC50-AC13kW),50,AC/DC,"LAVADEROS CAMIONES RAMÓN - N-340, 1092",Tarragona,43,Camarles,439039,,,POINT (0.659809 40.774628)
44186122,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.39439,2.146467,EdR SABA Travessera,22,AC,"SABA - Travessera de Gràcia, 17, 08021",Barcelona,8,Barcelona,80193,,,POINT (2.146467 41.394392)
11424002,Institut Català d'Energia - Ajuntament de Vallromanes,APARCAMENT HOTEL,semiRAPID,TESLA,41.52733,2.3107,"TESLA Destinació - Mas Salagros, Ecoresort & Ancient Baths (22kW)",0,AC,"Riera de Vallromanes, S/N",Barcelona,8,Vallromanes,82969,1,cotxe,POINT (2.3107 41.52733)
44185801,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.390488,2.182488,EdR Companys 4,22,AC,"BAMSA - Passeig de Lluís Companys,",Barcelona,8,Barcelona,80193,,,POINT (2.182488 41.390489)
44182632,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.379974,2.139104,EdRR Barcelona-B:SM 11,41,AC/DC,"Aparcament Viriat, 5-23 - Guitard, 1",Barcelona,8,Barcelona,80193,,,POINT (2.139104 41.379973)
44186328,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.39609,2.182031,"EdR Barcelona Ausiàs March, 131",0,AC,"Ausiàs March, 131 - Carrer Ribes",Barcelona,8,Barcelona,80193,,,POINT (2.182031 41.396091)
44182002,Institut Català d'Energia - Ajuntament de Cerdanyola del Vallès,tarjeta,semiRAPID,MENNEKES.M,41.502895,2.104406,EdR Cerdanyola,22,AC,Avinguda  de l'Eix Central,Barcelona,8,Cerdanyola del Vallès,82665,,,POINT (2.104406 41.502894)
44186379,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,,41.395004,2.131742,Nena Casas 24,0,AC,c/ Nena Casas 24,Barcelona,8,Barcelona,80193,,,POINT (2.131742 41.395003)
44186381,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.377934,2.164265,Ronda Sant Pau 60,46,AC/DC,"Ronda Sant Pau, 60",Barcelona,8,Barcelona,80193,,,POINT (2.164265 41.377934)
11423993,Institut Català d'Energia - Ajuntament de Sant Pere Pescador,APARCAMENT CAMPING,semiRAPID i NORMAL ,MENNEKES.F+Schuko,42.17743,3.10797,Camping Aquarius (AC22kW),0,AC/DC,Camí Vell a Sant Pere Pescador,Girona,17,Sant Pere Pescador,171788,4,cotxe i moto,POINT (3.10797 42.17743)
44186282,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.42686,2.14359,EdR Barcelona Sant Genís-Vall d´Hebron,6,AC,"Pg. Vall d´Hebron, 138-176",Barcelona,8,Barcelona,80193,,,POINT (2.14359 41.42686)
44185978,Institut Català d'Energia - Ajuntament de Martorell,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.46499,1.947433,EdRR Martorell (AC-DC50kW),50,AC/DC,"MCDONALDS - Polígono Industrial ""El Congost""",Barcelona,8,Martorell,81141,,,POINT (1.947433 41.464989)
44186181,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.389248,2.17281,62126022680011,50,AC/DC,"SABA - Pl. d'Urquinaona, 08010 Barcelona,",Barcelona,8,Barcelona,80193,,,POINT (2.17281 41.389248)
44185963,Institut Català d'Energia - Ajuntament de Blanes,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.678253,2.774189,EdRR EndesaX McD's Blanes 2 (DC50-AC13kW),50,AC/DC,"MCDONALDS - Carretera Accés Costa Brava, 148",Girona,17,Blanes,170237,,,POINT (2.774189 41.678252)
44186028,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.375397,2.169409,EdR BAMSA Abat Safont,22,AC,"BAMSA - Carrer de l'Abat Safont, 2, 08001",Barcelona,8,Barcelona,80193,,,POINT (2.169409 41.375395)
44186168,Institut Català d'Energia - Ajuntament de Salt,tarjeta,semiRAPID,MENNEKES.M,41.967503,2.783601,EdR Salt Miquel i Pol,22,AC,"B&B HOTEL GERONA - C/ de Miquel Martí i Pol,",Girona,17,Salt,171557,,,POINT (2.783601 41.967504)
44182610,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.395523,2.153667,"EdR Barcelona Av. Diagonal, 508 (lateral Muntanya)",0,AC,"Avinguda  Diagonal, 508 (lateral Muntanya) ? entre Balmes i Tusset",Barcelona,8,Barcelona,80193,,,POINT (2.153667 41.395522)
44185872,Institut Català d'Energia - Ajuntament de Mollet del Vallès,tarjeta,semiRAPID,MENNEKES.M,41.53819,2.216491,EdR PARKIA Mollet del Vallès,6,AC,PARKING PARKIA PARC DE LES PRUNERES - Rambla,Barcelona,8,Mollet del Vallès,81249,,,POINT (2.216491 41.538189)
44186276,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.39792,2.1255,EdR Barcelona Cardenal Sentmenat-Vergós,4,AC,"C/Cardenal Sentmenat, 8",Barcelona,8,Barcelona,80193,,,POINT (2.1255 41.39792)
44182631,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.37711,2.119567,EdR Barcelona Pintor Tapiró 2-6,0,AC,Pintor Tapiró 2-6 - Travessera de les Corts,Barcelona,8,Barcelona,80193,,,POINT (2.119567 41.377108)
44182680,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.37592,2.188999,EdR Barcelona Pg. Joan de Borbó 68,0,AC,Pg. Joan de Borbó 68,Barcelona,8,Barcelona,80193,,,POINT (2.188999 41.37592)
44185786,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.389736,2.173651,EdR SABA Urquinaona1 Barcelona,22,AC,PARKING SABA PLAÇA URQUINAONA - Plaça,Barcelona,8,Barcelona,80193,,,POINT (2.173651 41.389737)
44186165,Institut Català d'Energia - Ajuntament de Bellver de Cerdanya,tarjeta,semiRAPID,MENNEKES.M,42.370075,1.772786,21XP22T3KKJAK00569,22,AC,"APARTHOTEL BELLVER - Carrer de la Batllia,",Lleida,25,Bellver de Cerdanya,250518,,,POINT (1.772786 42.370075)
44185968,Institut Català d'Energia - Ajuntament de Banyoles,tarjeta,semiRAPID,MENNEKES.M,42.114155,2.767986,EdR CONSUM Banyoles,22,AC,"CONSUM - Carrer de Lleida, 8, 17820",Girona,17,Banyoles,170157,,,POINT (2.767986 42.114153)
44185808,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.39335,2.143039,EdR BAMSA Pau Casals,6,AC,"BAMSA - Av. de Pau Casals, 08021 Barcelona,",Barcelona,8,Barcelona,80193,,,POINT (2.143039 41.393348)
44182638,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.39609,2.182031,"EdR Barcelona Ausiàs March, 131",0,AC,"Ausiàs March, 131 - Carrer Ribes",Barcelona,8,Barcelona,80193,,,POINT (2.182031 41.396091)
44185896,Institut Català d'Energia - Ajuntament de Vilafranca del Penedès,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.33486,1.7004,62023018540004,50,AC/DC,By Energy Vilafranca del Penedès - Avinguda,Barcelona,8,Vilafranca del Penedès,83054,,,POINT (1.7004 41.33486)
44185878,Institut Català d'Energia - Ajuntament de Sant Boi de Llobregat,tarjeta,semiRAPID,MENNEKES.M,41.32972,2.046081,EdR BALLENOIL Sant Boi de Llobregat,10,AC,"BALLENOIL SANT BOI - Avinguda de la Marina,",Barcelona,8,Sant Boi de Llobregat,82009,,,POINT (2.046081 41.32972)
44182496,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.459743,2.175609,EdR Barcelona Ciutat Meridiana,0,AC,"Carrer deRasos de Peguera, 51",Barcelona,8,Barcelona,80193,,,POINT (2.175609 41.459745)
44185784,Institut Català d'Energia - Ajuntament de Vic,tarjeta,semiRAPID,MENNEKES.M,41.93047,2.253655,EdR SABA Vic1 (AC13kW),22,AC,"SABA - Carrer de Jacint Verdaguer, Plaça",Barcelona,8,Vic,82981,,,POINT (2.253655 41.930469)
44172916,Institut Català d'Energia - Ajuntament de Barberà del Vallès,tarjeta,semiRAPID i NORMAL,Schuko,41.510914,2.133097,EdR AMB Arquimedes Barberà del Vallés,0,AC,"PdRL Barberà del Vallés: C. Arquímedes, 8",Barcelona,8,Barberà del Vallès,82520,,,POINT (2.133097 41.510915)
44182043,Institut Català d'Energia - Ajuntament de Reus,tarjeta,semiRAPID,MENNEKES.M,41.14374,1.129171,EdR Tecnoparc2 Reus,22,AC,"Edifici Tecnoparc - Avinguda  de Bellissens, 42",Tarragona,43,Reus,431233,,,POINT (1.129171 41.143743)
44182697,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,superRAPID i RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.393234,2.202865,EdRR Barcelona-B:SM 27,83,AC/DC,Carrer de Salvador Espriu 97,Barcelona,8,Barcelona,80193,,,POINT (2.202865 41.393233)
11423916,Institut Català d'Energia - Ajuntament de Àvia,VIA PUBLICA,semiRAPID,MENNEKES.F,42.07696,1.82252,EdRsR Avià (AC21kW),0,AC/DC,"Avinguda Pau Casals,22",Barcelona,8,Avià,80116,1,cotxe i moto,POINT (1.82252 42.07696)
44186278,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.398552,2.186638,EdR Barcelona Plaça de les Arts,6,AC,"Carrer dePadilla, 159",Barcelona,8,Barcelona,80193,,,POINT (2.186638 41.398553)
44182499,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.40681,2.133584,EdR Barcelona Plaça Bonanova,10,AC,"Plaça  Bonanova, 2",Barcelona,8,Barcelona,80193,,,POINT (2.133584 41.40681)
44182017,Institut Català d'Energia - Ajuntament de Vic,tarjeta,semiRAPID,MENNEKES.M,41.95229,2.271993,Depuradores d'Osona - SELBA EdRSR 2,22,AC,"Carrer de Valls, 19",Barcelona,8,Vic,82981,,,POINT (2.271993 41.95229)
44185937,Institut Català d'Energia - Ajuntament de Dosrius,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.592064,2.400474,EdRR ES PETROLOGIC Dosrius (DC60-AC25kW),50,AC/DC,PETROLÒGIC-OIL ESTACIÓ DE SERVEI DOSRIUS -,Barcelona,8,Dosrius,80752,,,POINT (2.400474 41.592065)
44182156,Institut Català d'Energia - Ajuntament de Olost,tarjeta,semiRAPID,MENNEKES.M,41.98523,2.096836,EdR Olost,12,AC,"Carrer Escoles, 2, 08516 Olost, Barcelona,...",Barcelona,8,Olost,81496,,,POINT (2.096836 41.985231)
44182038,Institut Català d'Energia - Ajuntament de Sant Carles de la Ràpita,tarjeta,semiRAPID,MENNEKES.M,40.616695,0.593134,Port de la Ràpita - INGETEAM EdRSR 2,22,AC,"Av. Constitució, 2T",Tarragona,43,Sant Carles de la Ràpita,431362,,,POINT (0.593134 40.616694)
44186333,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.40837,2.202957,"EdR Barcelona Cristobal de Moura, 24",0,AC,"Cristobal de Moura, 24 - Bac de Roda",Barcelona,8,Barcelona,80193,,,POINT (2.202957 41.408372)
44186372,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.38424,2.132736,EdR Barcelona Can Bruixa 23,46,AC/DC,Carrer de Can Bruixa 23,Barcelona,8,Barcelona,80193,,,POINT (2.132736 41.384238)
44185899,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.39243,2.16983,EdR BAMSA Diputació1,22,AC,BAMSA - C/ de la Diputació,Barcelona,8,Barcelona,80193,,,POINT (2.16983 41.39243)
44186193,Institut Català d'Energia - Ajuntament de l'Albi,tarjeta,semiRAPID,MENNEKES.M,41.424232,0.940798,22XP22T3KK4AK00049,22,AC,"Avinguda de Catalunya, 25, 25450 L'Albi,",Lleida,25,l'Albi,250096,,,POINT (0.940798 41.424231)
44186313,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.429405,2.158544,"EdR Barcelona Lisboa, 9",0,AC,"Lisboa, 9 - Santa Joana d'Arc",Barcelona,8,Barcelona,80193,,,POINT (2.158544 41.429405)
44186034,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.374504,2.142757,EdR BAMSA Vilardell1,22,AC,"BAMSA - Carrer de Vilardell, 20, 08014",Barcelona,8,Barcelona,80193,,,POINT (2.142757 41.374504)
44185895,Institut Català d'Energia - Ajuntament de Tàrrega,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.662636,1.133333,EdRR PETROMIRALLES Tàrrega (DC50-AC13kW),50,AC/DC,"E.S. PETROMIRALLES  -  Autovía A2, 0. Km 507",Lleida,25,Tàrrega,252173,,,POINT (1.133333 41.662636)
44172938,Institut Català d'Energia - Ajuntament de Pallejà,tarjeta,semiRAPID i NORMAL,Schuko,41.419113,2.001132,EdR Pallejà,0,AC,PdRL Pallejà: Rda. Santa Eulalia - C. Joan Ma,Barcelona,8,Pallejà,81574,,,POINT (2.001132 41.419114)
11916667,Institut Català d'Energia - Ajuntament de Tona,targeta,semiRAPID,Schuko,41.849197,2.227804,EdR Tona,0,AC,"Carrer de Manresa, s/n",Barcelona,8,Tona,82830,,,POINT (2.227804 41.849197)
44182015,Institut Català d'Energia - Ajuntament de Puigcerdà,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,42.4268,1.929273,EdRR Puigcerdà (AC-DC50kW),55,AC/DC,"Camí dAge, 21, 17520 Puigcerdà, Girona, S...",Girona,17,Puigcerdà,171411,,,POINT (1.929273 42.426798)
44182570,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.4424,2.197355,EdR Barcelona República Dominicana,0,AC,República Dominicana - Potosí,Barcelona,8,Barcelona,80193,,,POINT (2.197355 41.4424)
44182667,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,CCS Combo2+ChadeMO+MENNEKES.M+Schuko,41.432137,2.154425,EdRR Barcelona-B:SM 19,10,AC/DC,Carrer de Jerez 14,Barcelona,8,Barcelona,80193,,,POINT (2.154425 41.432136)
