Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Parking type,Parking spaces,x coordinate,y coordinate
2020,1005,108800,108800,41-59 Sims Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,8,144.91142,-37.80172
2020,1006,102993,102993,Pacific National Melbourne Freight Terminal Rear 69-371 Dynon Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,132,144.92456,-37.80365
2020,1006,104062,104062,"Lot 59A-D Off Footscray Road, WEST MELBOURNE VIC 3003",West Melbourne (Industrial),Private,18,144.93516,-37.80728
2020,1006,514437,514437,604-614 Footscray Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,45,144.91742,-37.80597
2020,1006,623639,623639,South Dynon Rail Yard 39-45 Dynon Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,35,144.93062,-37.80615
2020,1006,636733,636733,"Lot 93 Rear 424-432 Footscray Road, WEST MELBOURNE VIC 3003",West Melbourne (Industrial),Private,29,144.93204,-37.80704
2020,1007,100449,100449,4-10 Mullaly Close WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,60,144.92878,-37.81166
2020,1007,100451,100451,23-57 Appleton Dock Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,5,144.92589,-37.81340
2020,1007,102181,102181,53-105 Coode Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,124,144.91997,-37.80922
2020,1007,102186,102186,100-120 Coode Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,23,144.92494,-37.81147
2020,1007,102188,102188,84-88 Coode Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,6,144.92097,-37.81107
2020,1007,107575,107575,2 Phillipps Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,197,144.91929,-37.81387
2020,1007,557160,557160,18 Enterprize Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,25,144.92582,-37.81516
2020,1009,102954,102954,338-360 Dudley Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,70,144.94351,-37.81171
2020,1009,111333,111333,North Melbourne Railway Station 189 Railway Place WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,6,144.94191,-37.80702
2020,1009,627206,627206,Metro & Yarra Trams Infrastructure Complex 27-33 Dynon Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,45,144.93850,-37.80815
2020,1009,627206,627206,Metro & Yarra Trams Infrastructure Complex 27-33 Dynon Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,20,144.93850,-37.80815
2020,1012,100551,100551,199 Arden Street NORTH MELBOURNE VIC 3051,North Melbourne,Private,20,144.94110,-37.80057
2020,1012,100553,100553,203 Arden Street NORTH MELBOURNE VIC 3051,North Melbourne,Private,2,144.94089,-37.80026
2020,1012,100555,100555,215-227 Arden Street NORTH MELBOURNE VIC 3051,North Melbourne,Private,40,144.93990,-37.80030
2020,1012,100556,100556,229-235 Arden Street NORTH MELBOURNE VIC 3051,North Melbourne,Private,14,144.93929,-37.80037
2020,1012,100556,100556,229-235 Arden Street NORTH MELBOURNE VIC 3051,North Melbourne,Private,4,144.93929,-37.80037
2020,1012,100556,100556,229-235 Arden Street NORTH MELBOURNE VIC 3051,North Melbourne,Private,12,144.93929,-37.80037
2020,1012,100558,100558,237-267 Arden Street NORTH MELBOURNE VIC 3051,North Melbourne,Private,40,144.93830,-37.80029
2020,1012,105500,105500,49-63 Laurens Street NORTH MELBOURNE VIC 3051,North Melbourne,Private,49,144.94046,-37.80401
2020,1012,577297,577297,"Lot 110, 65-69 Laurens Street NORTH MELBOURNE VIC 3051",North Melbourne,Private,18,144.94045,-37.80377
2020,1013,105499,105499,29-47 Laurens Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,15,144.94078,-37.80445
2020,1013,111445,111445,"Rear Lot 88, 97 & 111 1-15 Laurens Street WEST MELBOURNE VIC 3003",West Melbourne (Industrial),Private,10,144.94028,-37.80462
2020,1013,573492,573492,VicTrack Telecommunications Service Centre 1-15 Laurens Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,15,144.94077,-37.80519
2020,1013,639005,639005,North Melbourne Rail Maintenance Facility Rear 30 Dynon Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,52,144.93798,-37.80486
2020,1014,108124,108124,3 Radcliffe Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,8,144.93336,-37.80180
2020,1014,558528,558528,11-15 Radcliffe Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,4,144.93297,-37.80284
2020,1014,560902,558529,9 Radcliffe Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,12,144.93374,-37.80319
2020,1014,570648,558529,"Warehouse 1, 88 Dynon Road WEST MELBOURNE VIC 3003",West Melbourne (Industrial),Private,29,144.93374,-37.80319
2020,1014,570651,558529,"Warehouse 4, 88 Dynon Road WEST MELBOURNE VIC 3003",West Melbourne (Industrial),Private,18,144.93374,-37.80319
2020,1014,570652,558529,"Warehouse 5, 88 Dynon Road WEST MELBOURNE VIC 3003",West Melbourne (Industrial),Private,19,144.93374,-37.80319
2020,1014,570653,558529,"Warehouse 6, 88 Dynon Road WEST MELBOURNE VIC 3003",West Melbourne (Industrial),Private,15,144.93374,-37.80319
2020,1014,570654,558529,"Warehouse 7, 88 Dynon Road WEST MELBOURNE VIC 3003",West Melbourne (Industrial),Private,12,144.93374,-37.80319
2020,1014,570655,558529,"Warehouse 8, 88 Dynon Road WEST MELBOURNE VIC 3003",West Melbourne (Industrial),Private,16,144.93374,-37.80319
2020,1014,570656,558529,"Warehouse 9, 88 Dynon Road WEST MELBOURNE VIC 3003",West Melbourne (Industrial),Private,12,144.93374,-37.80319
2020,1014,570657,558529,"Warehouse 10, 88 Dynon Road WEST MELBOURNE VIC 3003",West Melbourne (Industrial),Private,10,144.93374,-37.80319
2020,1014,570658,558529,"Warehouse 11, 88 Dynon Road WEST MELBOURNE VIC 3003",West Melbourne (Industrial),Private,16,144.93374,-37.80319
2020,1014,638434,558529,"Warehouse 2-3, 88 Dynon Road WEST MELBOURNE VIC 3003",West Melbourne (Industrial),Private,32,144.93374,-37.80319
2020,1015,103003,103003,152-160 Dynon Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,6,144.92994,-37.80286
2020,1015,103005,103005,140-150 Dynon Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,18,144.93041,-37.80292
2020,1015,103006,103006,128-138 Dynon Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,2,144.93130,-37.80291
2020,1015,103008,103008,122 Dynon Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,20,144.93168,-37.80298
2020,1015,103009,103009,110-120 Dynon Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,10,144.93204,-37.80310
2020,1015,105660,105660,5-9 Lloyd Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,2,144.93239,-37.80162
2020,1015,105660,105660,5-9 Lloyd Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,2,144.93239,-37.80162
2020,1015,105660,105660,5-9 Lloyd Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,13,144.93239,-37.80162
2020,1015,105660,105660,5-9 Lloyd Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,2,144.93239,-37.80162
2020,1015,105660,105660,5-9 Lloyd Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,2,144.93239,-37.80162
2020,1015,105660,105660,5-9 Lloyd Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,4,144.93239,-37.80162
2020,1015,105660,105660,5-9 Lloyd Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,4,144.93239,-37.80162
2020,1015,105662,105662,21-27 Lloyd Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,8,144.93088,-37.80235
2020,1101,108845,108845,Grand Central Apartments 33-71 Spencer Street DOCKLANDS VIC 3008,Docklands,Residential,120,144.95420,-37.82019
2020,1101,108845,108845,Grand Central Apartments 33-71 Spencer Street DOCKLANDS VIC 3008,Docklands,Private,67,144.95420,-37.82019
2020,1101,108847,108847,285-313 Spencer Street DOCKLANDS VIC 3008,Docklands,Private,300,144.95102,-37.81381
2020,1101,108973,108973,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,Docklands,Commercial,154,144.95220,-37.81843
2020,1101,108973,108973,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,Docklands,Private,33,144.95220,-37.81843
2020,1101,110843,110843,Spencer Outlet Centre 163-261 Spencer Street DOCKLANDS VIC 3008,Docklands,Commercial,583,144.95056,-37.81450
2020,1101,110845,110845,641-679 Collins Street DOCKLANDS VIC 3008,Docklands,Private,91,144.95307,-37.81968
2020,1101,611578,611578,275-299 Dudley Street DOCKLANDS VIC 3008,Docklands,Private,30,144.94722,-37.81191
2020,1102,588806,588806,The Innovation Building 192 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Private,51,144.94540,-37.81397
2020,1102,588807,588807,208-226 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Private,324,144.94519,-37.81315
2020,1102,588807,588807,208-226 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Commercial,134,144.94519,-37.81315
2020,1102,609314,609314,194-206 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Private,130,144.94494,-37.81399
2020,1102,611576,611576,1010 La Trobe Street DOCKLANDS VIC 3008,Docklands,Private,103,144.94538,-37.81455
2020,1102,631646,631646,990 La Trobe Street DOCKLANDS VIC 3008,Docklands,Private,64,144.94674,-37.81383
2020,1103,558180,558180,Marvel Stadium 122-148 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Commercial,2500,144.94747,-37.81649
2020,1103,630705,573400,677-681 La Trobe Street DOCKLANDS VIC 3008,Docklands,Residential,143,144.94749,-37.81489
2020,1103,630705,573400,677-681 La Trobe Street DOCKLANDS VIC 3008,Docklands,Private,15,144.94749,-37.81489
2020,1103,669632,573400,673-675 La Trobe Street DOCKLANDS VIC 3008,Docklands,Private,147,144.94749,-37.81489
2020,1103,573401,573401,Bourke Junction 700-704 Bourke Street DOCKLANDS VIC 3008,Docklands,Private,147,144.94938,-37.81718
2020,1103,598612,573403,Victoria Point Units 100-108 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Private,51,144.94736,-37.81814
2020,1103,598612,573403,Victoria Point Units 100-108 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Residential,448,144.94736,-37.81814
2020,1103,599505,573403,Victoria Point 744-770 Bourke Street DOCKLANDS VIC 3008,Docklands,Private,25,144.94736,-37.81814
2020,1103,589575,589575,150-170 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Private,144,144.94593,-37.81581
2020,1103,632898,632898,706-738 Bourke Street DOCKLANDS VIC 3008,Docklands,Private,68,144.94911,-37.81792
2020,1104,576024,576023,Site One 747-757 Bourke Street DOCKLANDS VIC 3008,Docklands,Private,72,144.94781,-37.81918
2020,1104,598658,576023,The Podium Building 2-24 Waterview Walk DOCKLANDS VIC 3008,Docklands,Private,331,144.94781,-37.81918
2020,1104,598658,576023,The Podium Building 2-24 Waterview Walk DOCKLANDS VIC 3008,Docklands,Commercial,113,144.94781,-37.81918
2020,1105,578095,578095,694-704 Collins Street DOCKLANDS VIC 3008,Docklands,Commercial,265,144.95085,-37.81951
2020,1105,578096,578096,715-727 Bourke Street DOCKLANDS VIC 3008,Docklands,Private,171,144.95024,-37.81866
2020,1105,578096,578096,715-727 Bourke Street DOCKLANDS VIC 3008,Docklands,Commercial,300,144.95024,-37.81866
2020,1105,588061,588061,V1 Village Docklands 8-18 McCrae Street DOCKLANDS VIC 3008,Docklands,Residential,189,144.95076,-37.82151
2020,1105,598590,598590,720-750 Collins Street DOCKLANDS VIC 3008,Docklands,Commercial,430,144.94934,-37.82000
2020,1105,605910,605910,695-703 Collins Street DOCKLANDS VIC 3008,Docklands,Private,156,144.95147,-37.82020
2020,1105,609487,609487,Lion 737-743 Bourke Street DOCKLANDS VIC 3008,Docklands,Private,230,144.94906,-37.81921
2020,1105,628712,628712,717-731 Collins Street DOCKLANDS VIC 3008,Docklands,Private,31,144.95008,-37.82071
2020,1105,628713,628713,2-12 Batmans Hill Drive DOCKLANDS VIC 3008,Docklands,Private,242,144.95006,-37.82173
2020,1105,628714,628714,733-747 Collins Street DOCKLANDS VIC 3008,Docklands,Private,114,144.94942,-37.82095
2020,1105,636574,636574,17-27 Village Street DOCKLANDS VIC 3008,Docklands,Private,66,144.95044,-37.82111
2020,1105,640970,640970,14-24 Batmans Hill Drive DOCKLANDS VIC 3008,Docklands,Private,300,144.94986,-37.82129
2020,1105,646790,646790,44 Village Street DOCKLANDS VIC 3008,Docklands,Private,13,144.95054,-37.82011
2020,1107,568232,568232,749-755 Collins Street DOCKLANDS VIC 3008,Docklands,Private,40,144.94865,-37.82129
2020,1107,602858,602858,Kangan TAFE 2-48 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Private,30,144.94861,-37.82202
2020,1108,106983,106983,Victoria Harbour Precinct 938 Collins Street DOCKLANDS VIC 3008,Docklands,Private,38,144.93674,-37.81978
2020,1108,573414,573414,National@Docklands 788-812 Bourke Street DOCKLANDS VIC 3008,Docklands,Commercial,60,144.94508,-37.81885
2020,1108,573414,573414,National@Docklands 788-812 Bourke Street DOCKLANDS VIC 3008,Docklands,Private,362,144.94508,-37.81885
2020,1108,604119,604119,Dock 5 41-55 Victoria Harbour Promenade DOCKLANDS VIC 3008,Docklands,Residential,254,144.94292,-37.81935
2020,1108,604124,604124,816-828 Bourke Street DOCKLANDS VIC 3008,Docklands,Commercial,40,144.94397,-37.81927
2020,1108,604124,604124,816-828 Bourke Street DOCKLANDS VIC 3008,Docklands,Private,135,144.94397,-37.81927
2020,1108,604125,604125,Central Pier 143-175 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Private,67,144.94363,-37.81650
2020,1108,609479,609479,The Gauge Site 821-827 Bourke Street DOCKLANDS VIC 3008,Docklands,Private,54,144.94416,-37.82024
2020,1108,609480,609480,829-843 Bourke Street DOCKLANDS VIC 3008,Docklands,Private,39,144.94346,-37.82045
2020,1108,609481,609481,EXO Apartments 33-61 Merchant Street DOCKLANDS VIC 3008,Docklands,Residential,69,144.94368,-37.82092
2020,1108,609481,609481,EXO Apartments 33-61 Merchant Street DOCKLANDS VIC 3008,Docklands,Commercial,573,144.94368,-37.82092
2020,1108,611364,611364,The Mosaic 791-803 Bourke Street DOCKLANDS VIC 3008,Docklands,Residential,87,144.94562,-37.81974
2020,1108,611366,611366,Serrata Apartments 813-817 Bourke Street DOCKLANDS VIC 3008,Docklands,Residential,95,144.94469,-37.81995
2020,1108,611367,611367,ANZ 791-833 Collins Street DOCKLANDS VIC 3008,Docklands,Private,400,144.94495,-37.82237
2020,1108,613251,613251,The Montage 1 Encounter Way DOCKLANDS VIC 3008,Docklands,Residential,85,144.94578,-37.82038
2020,1108,613252,613252,790-814 Collins Street DOCKLANDS VIC 3008,Docklands,Private,223,144.94583,-37.82104
2020,1108,623574,623574,Convesso 2-14 Waterside Place DOCKLANDS VIC 3008,Docklands,Residential,335,144.94218,-37.81981
2020,1108,623575,623575,Concavo 1-13 Waterside Place DOCKLANDS VIC 3008,Docklands,Residential,386,144.94139,-37.82006
2020,1108,632510,632510,840-850 Collins Street DOCKLANDS VIC 3008,Docklands,Private,22,144.94454,-37.82095
2020,1108,674536,632511,East Tower 888 Collins Street DOCKLANDS VIC 3008,Docklands,Residential,358,144.94232,-37.82059
2020,1108,667598,667598,839-865 Collins Street DOCKLANDS VIC 3008,Docklands,Private,57,144.94401,-37.82164
2020,1108,688499,667600,North Tower 883 Collins Street DOCKLANDS VIC 3008,Docklands,Residential,364,144.94298,-37.82149
2020,1108,684273,667601,North Tower 889 Collins Street DOCKLANDS VIC 3008,Docklands,Residential,384,144.94190,-37.82121
2020,1108,678341,678341,8 Buckley Walk DOCKLANDS VIC 3008,Docklands,Residential,1,144.94511,-37.82003
2020,1108,678342,678342,6 Buckley Walk DOCKLANDS VIC 3008,Docklands,Residential,1,144.94518,-37.82002
2020,1108,678343,678343,83 Geographe Street DOCKLANDS VIC 3008,Docklands,Residential,1,144.94524,-37.82001
2020,1108,678344,678344,12 Buckley Walk DOCKLANDS VIC 3008,Docklands,Residential,2,144.94507,-37.81988
2020,1108,678345,678345,89 Geographe Street DOCKLANDS VIC 3008,Docklands,Residential,1,144.94518,-37.81989
2020,1108,678346,678346,91 Geographe Street DOCKLANDS VIC 3008,Docklands,Residential,1,144.94516,-37.81983
2020,1108,682680,682680,915-941 Collins Street DOCKLANDS VIC 3008,Docklands,Residential,306,144.93967,-37.82059
2020,1109,560001,560001,The Arkley 16-32 Rakaia Way DOCKLANDS VIC 3008,Docklands,Residential,250,144.94123,-37.81459
2020,1109,560004,560004,24-42 Newquay Promenade DOCKLANDS VIC 3008,Docklands,Residential,200,144.94217,-37.81436
2020,1109,573205,560004,Sant' Elia 30 Newquay Promenade DOCKLANDS VIC 3008,Docklands,Residential,100,144.94217,-37.81436
2020,1109,573206,560004,The Boyd 5 Caravel Lane DOCKLANDS VIC 3008,Docklands,Residential,150,144.94217,-37.81436
2020,1109,573207,560004,The Palladio 15 Caravel Lane DOCKLANDS VIC 3008,Docklands,Residential,150,144.94217,-37.81436
2020,1109,560005,560005,375-381 Docklands Drive DOCKLANDS VIC 3008,Docklands,Commercial,50,144.94163,-37.81377
2020,1109,561107,561107,Ron Barassi Senior Park 492-534 Docklands Drive DOCKLANDS VIC 3008,Docklands,Private,78,144.93465,-37.81655
2020,1109,573327,573327,The Nolan 37-43 Caravel Lane DOCKLANDS VIC 3008,Docklands,Residential,250,144.94067,-37.81492
2020,1109,584059,584059,The Conder 2-16 Newquay Promenade DOCKLANDS VIC 3008,Docklands,Residential,275,144.94370,-37.81381
2020,1109,593732,593732,6-22 Pearl River Road DOCKLANDS VIC 3008,Docklands,Residential,308,144.93829,-37.81546
2020,1109,678375,593733,15 Doepel Way DOCKLANDS VIC 3008,Docklands,Residential,176,144.93972,-37.81472
2020,1109,678377,593733,421 Docklands Drive DOCKLANDS VIC 3008,Docklands,Residential,220,144.93972,-37.81472
2020,1109,707372,601814,387-395 Docklands Drive DOCKLANDS VIC 3008,Docklands,Residential,154,144.94084,-37.81402
2020,1109,601815,601815,Aquavista 397-407 Docklands Drive DOCKLANDS VIC 3008,Docklands,Private,81,144.94020,-37.81429
2020,1109,601815,601815,Aquavista 397-407 Docklands Drive DOCKLANDS VIC 3008,Docklands,Commercial,329,144.94020,-37.81429
2020,1109,626355,626355,2-28 Leven Avenue DOCKLANDS VIC 3008,Docklands,Residential,22,144.93743,-37.81544
2020,1109,626356,626356,453-463 Docklands Drive DOCKLANDS VIC 3008,Docklands,Residential,20,144.93737,-37.81522
2020,1109,627658,627658,Harbour One Apartments 2-10 Marmion Place DOCKLANDS VIC 3008,Docklands,Residential,320,144.94218,-37.81343
2020,1109,627659,627659,231-245 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Residential,544,144.94300,-37.81356
2020,1110,580075,580075,Docklands Studios Melbourne 476-490 Docklands Drive DOCKLANDS VIC 3008,Docklands,Private,607,144.93550,-37.81415
2020,1110,593729,593729,The District Docklands East Car Park 50-94 Waterfront Way DOCKLANDS VIC 3008,Docklands,Commercial,1966,144.93947,-37.81224
2020,1110,620308,593737,SC Building 432-446 Docklands Drive DOCKLANDS VIC 3008,Docklands,Residential,163,144.93776,-37.81317
2020,1110,620312,593737,NW Building 23-37 Star Crescent DOCKLANDS VIC 3008,Docklands,Commercial,680,144.93776,-37.81317
2020,1110,593738,593738,Costco 331-381 Footscray Road DOCKLANDS VIC 3008,Docklands,Private,550,144.93725,-37.81076
2020,1110,608355,608355,364-378 Docklands Drive DOCKLANDS VIC 3008,Docklands,Commercial,144,144.94186,-37.81286
2020,1110,618853,618853,396-416 Docklands Drive DOCKLANDS VIC 3008,Docklands,Commercial,238,144.94005,-37.81333
